Timestamp;atm_pm_1_0;atm_pm_10_0;atm_pm_2_5;co2;delta;hum;ma;temp
2025-11-06 11:01:02;0;0;0;401;nan;;0.0;
2025-11-06 11:01:12;0;0;0;401;nan;;0.0;
2025-11-06 11:01:23;0;1;0;401;nan;;0.0;
2025-11-06 11:01:33;0;1;0;404;nan;;0.0;
2025-11-06 11:01:43;0;1;0;402;nan;;0.0;
2025-11-06 11:01:53;0;0;0;401;nan;;0.0;
2025-11-06 11:02:03;0;0;0;401;nan;;0.0;
2025-11-06 11:02:13;0;0;0;404;nan;;0.0;
2025-11-06 11:02:23;0;0;0;400;nan;;0.0;
2025-11-06 11:02:33;0;0;0;400;nan;;0.0;
2025-11-06 11:02:43;0;0;0;403;nan;;0.0;
2025-11-06 11:02:54;0;0;0;401;nan;;0.0;
2025-11-06 11:03:04;0;0;0;404;nan;;0.0;
2025-11-06 11:03:14;0;0;0;403;nan;;0.0;
2025-11-06 11:03:24;0;1;0;403;nan;;0.0;
2025-11-06 11:03:34;0;0;0;401;nan;;0.0;
2025-11-06 11:03:44;0;1;0;400;nan;;0.0;
2025-11-06 11:03:54;0;0;0;407;nan;;0.0;
2025-11-06 11:04:04;0;0;0;415;nan;;0.0;
2025-11-06 11:04:14;0;0;0;421;nan;;0.0;
2025-11-06 11:04:25;0;0;0;448;nan;;0.0;
2025-11-06 11:04:35;0;0;0;449;nan;;0.0;
2025-11-06 11:04:45;0;0;0;448;nan;;0.0;
2025-11-06 11:04:55;0;0;0;408;nan;;0.0;
2025-11-06 11:05:05;0;0;0;402;nan;;0.0;
2025-11-06 11:05:15;0;0;0;403;nan;;0.0;
2025-11-06 11:05:25;0;0;0;402;nan;;0.0;
2025-11-06 11:05:35;0;1;0;400;nan;;0.0;
2025-11-06 11:05:45;0;3;0;400;nan;;0.0;
2025-11-06 11:05:56;0;2;0;404;nan;;0.0;
2025-11-06 11:06:06;0;0;0;400;nan;;0.0;
2025-11-06 11:06:16;0;0;0;401;nan;;0.0;
2025-11-06 11:06:26;0;0;0;403;nan;;0.0;
2025-11-06 11:06:36;0;0;0;402;nan;;0.0;
2025-11-06 11:06:46;0;0;0;400;nan;;0.0;
2025-11-06 11:06:56;0;0;0;400;nan;;0.0;
2025-11-06 11:07:06;0;0;0;401;nan;;0.0;
2025-11-06 11:07:16;0;1;1;401;9.0;;0.1;
2025-11-06 11:07:27;0;1;1;404;4.0;;0.2;
2025-11-06 11:07:37;0;1;1;404;2.33;;0.3;
2025-11-06 11:07:47;0;1;1;404;1.5;;0.4;
2025-11-06 11:07:57;0;1;1;401;1.0;;0.5;
2025-11-06 11:08:07;0;0;0;402;-1.0;;0.5;
2025-11-06 11:08:17;0;0;0;401;-1.0;;0.5;
2025-11-06 11:08:27;0;0;0;403;-1.0;;0.5;
2025-11-06 11:08:37;0;0;0;404;-1.0;;0.5;
2025-11-06 11:08:47;0;0;0;400;-1.0;;0.5;
2025-11-06 11:08:58;0;0;0;400;-1.0;;0.4;
2025-11-06 11:09:08;0;0;0;402;-1.0;;0.3;
2025-11-06 11:09:18;0;0;0;403;-1.0;;0.2;
2025-11-06 11:09:28;0;0;0;401;-1.0;;0.1;
2025-11-06 11:09:38;0;1;0;401;nan;;0.0;
2025-11-06 11:09:48;0;1;0;400;nan;;0.0;
2025-11-06 11:09:58;0;0;0;403;nan;;0.0;
2025-11-06 11:10:08;0;1;0;403;nan;;0.0;
2025-11-06 11:10:18;0;0;0;404;nan;;0.0;
2025-11-06 11:10:29;0;0;0;400;nan;;0.0;
2025-11-06 11:10:39;0;0;0;403;nan;;0.0;
2025-11-06 11:10:49;0;0;0;402;nan;;0.0;
2025-11-06 11:10:59;0;0;0;403;nan;;0.0;
2025-11-06 11:11:09;0;0;0;404;nan;;0.0;
2025-11-06 11:11:19;0;0;0;404;nan;;0.0;
2025-11-06 11:11:29;0;0;0;402;nan;;0.0;
2025-11-06 11:11:39;0;1;0;401;nan;;0.0;
2025-11-06 11:11:50;0;1;0;404;nan;;0.0;
2025-11-06 11:12:00;0;0;0;401;nan;;0.0;
2025-11-06 11:12:10;0;0;0;402;nan;;0.0;
2025-11-06 11:12:20;0;0;0;400;nan;;0.0;
2025-11-06 11:12:30;0;0;0;404;nan;;0.0;
2025-11-06 11:12:40;0;0;0;400;nan;;0.0;
2025-11-06 11:12:50;0;1;0;400;nan;;0.0;
2025-11-06 11:13:00;0;2;0;401;nan;;0.0;
2025-11-06 11:13:10;0;1;0;400;nan;;0.0;
2025-11-06 11:13:21;0;1;0;403;nan;;0.0;
2025-11-06 11:13:22;0;1;0;403;nan;;0.0;
2025-11-06 11:13:23;0;1;0;403;nan;;0.0;
2025-11-06 11:13:31;0;1;1;403;9.0;;0.1;
2025-11-06 11:13:41;0;1;1;400;4.0;;0.2;
2025-11-06 11:13:51;0;0;0;400;-1.0;;0.2;
2025-11-06 11:14:01;0;0;0;403;-1.0;;0.2;
2025-11-06 11:14:11;0;1;1;403;2.33;;0.3;
2025-11-06 11:14:21;0;2;1;402;1.5;;0.4;
2025-11-06 11:14:31;0;2;1;404;1.0;;0.5;
2025-11-06 11:14:41;0;2;0;400;-1.0;;0.5;
2025-11-06 11:14:52;0;1;0;400;-1.0;;0.5;
2025-11-06 11:15:02;0;2;1;403;0.67;;0.6;
2025-11-06 11:15:12;0;1;1;403;0.67;;0.6;
2025-11-06 11:15:22;0;1;0;400;-1.0;;0.5;
2025-11-06 11:15:32;0;2;0;402;-1.0;;0.5;
2025-11-06 11:15:42;0;0;0;403;-1.0;;0.5;
2025-11-06 11:15:52;0;1;0;403;-1.0;;0.4;
2025-11-06 11:16:02;0;2;1;401;1.5;;0.4;
2025-11-06 11:16:12;0;2;0;404;-1.0;;0.3;
2025-11-06 11:16:23;0;1;0;400;-1.0;;0.3;
2025-11-06 11:16:33;0;2;0;402;-1.0;;0.3;
2025-11-06 11:16:43;0;1;0;401;-1.0;;0.2;
2025-11-06 11:16:53;0;1;0;404;-1.0;;0.1;
2025-11-06 11:17:03;0;0;0;402;-1.0;;0.1;
2025-11-06 11:17:13;0;0;0;402;-1.0;;0.1;
2025-11-06 11:17:23;0;1;0;401;-1.0;;0.1;
2025-11-06 11:17:33;0;0;0;401;-1.0;;0.1;
2025-11-06 11:17:44;0;0;0;403;nan;;0.0;
2025-11-06 11:17:54;0;0;0;400;nan;;0.0;
2025-11-06 11:18:04;0;1;0;400;nan;;0.0;
2025-11-06 11:18:14;0;1;0;400;nan;;0.0;
2025-11-06 11:18:24;0;1;0;400;nan;;0.0;
2025-11-06 11:18:34;0;1;0;403;nan;;0.0;
2025-11-06 11:18:44;0;0;0;404;nan;;0.0;
2025-11-06 11:18:54;0;0;0;402;nan;;0.0;
2025-11-06 11:19:04;0;1;0;404;nan;;0.0;
2025-11-06 11:19:15;0;3;2;402;9.0;;0.2;
2025-11-06 11:19:25;0;0;0;404;-1.0;;0.2;
2025-11-06 11:19:35;0;0;0;404;-1.0;;0.2;
2025-11-06 11:19:45;0;2;1;403;2.33;;0.3;
2025-11-06 11:19:55;0;2;2;401;3.0;;0.5;
2025-11-06 11:20:05;0;0;0;404;-1.0;;0.5;
2025-11-06 11:20:15;0;1;1;402;0.67;;0.6;
2025-11-06 11:20:25;0;0;0;403;-1.0;;0.6;
2025-11-06 11:20:35;0;0;0;400;-1.0;;0.6;
2025-11-06 11:20:46;0;0;0;404;-1.0;;0.6;
2025-11-06 11:20:56;0;0;0;402;-1.0;;0.4;
2025-11-06 11:21:06;0;0;0;401;-1.0;;0.4;
2025-11-06 11:21:16;0;0;0;401;-1.0;;0.4;
2025-11-06 11:21:26;0;0;0;400;-1.0;;0.3;
2025-11-06 11:21:36;0;1;1;402;4.0;;0.2;
2025-11-06 11:21:46;0;1;1;400;2.33;;0.3;
2025-11-06 11:21:56;0;0;0;402;-1.0;;0.2;
2025-11-06 11:22:06;0;0;0;401;-1.0;;0.2;
2025-11-06 11:22:17;0;1;0;402;-1.0;;0.2;
2025-11-06 11:22:27;0;2;0;401;-1.0;;0.2;
2025-11-06 11:22:37;0;1;0;400;-1.0;;0.2;
2025-11-06 11:22:47;0;0;0;404;-1.0;;0.2;
2025-11-06 11:22:57;0;1;1;404;2.33;;0.3;
2025-11-06 11:23:07;0;2;1;401;1.5;;0.4;
2025-11-06 11:23:17;0;0;0;403;-1.0;;0.3;
2025-11-06 11:23:27;0;2;1;400;2.33;;0.3;
2025-11-06 11:23:37;0;0;0;400;-1.0;;0.3;
2025-11-06 11:23:48;0;1;1;401;1.5;;0.4;
2025-11-06 11:23:58;0;1;0;400;-1.0;;0.4;
2025-11-06 11:24:08;0;2;0;402;-1.0;;0.4;
2025-11-06 11:24:18;0;1;0;402;-1.0;;0.4;
2025-11-06 11:24:28;0;0;0;400;-1.0;;0.4;
2025-11-06 11:24:38;0;1;0;402;-1.0;;0.3;
2025-11-06 11:24:48;0;0;0;400;-1.0;;0.2;
2025-11-06 11:24:58;0;0;0;404;-1.0;;0.2;
2025-11-06 11:25:08;0;0;0;404;-1.0;;0.1;
2025-11-06 11:25:19;0;0;0;401;-1.0;;0.1;
2025-11-06 11:25:29;0;0;0;402;nan;;0.0;
2025-11-06 11:25:39;0;1;1;400;9.0;;0.1;
2025-11-06 11:25:49;0;1;0;403;-1.0;;0.1;
2025-11-06 11:25:59;0;1;0;403;-1.0;;0.1;
2025-11-06 11:26:09;0;0;0;403;-1.0;;0.1;
2025-11-06 11:26:19;0;1;0;400;-1.0;;0.1;
2025-11-06 11:26:29;0;0;0;403;-1.0;;0.1;
2025-11-06 11:26:40;0;1;0;402;-1.0;;0.1;
2025-11-06 11:26:50;0;0;0;400;-1.0;;0.1;
2025-11-06 11:27:00;0;0;0;404;-1.0;;0.1;
2025-11-06 11:27:10;0;0;0;401;-1.0;;0.1;
2025-11-06 11:27:20;0;1;1;400;9.0;;0.1;
2025-11-06 11:27:30;0;0;0;400;-1.0;;0.1;
2025-11-06 11:27:40;0;1;0;402;-1.0;;0.1;
2025-11-06 11:27:50;0;0;0;401;-1.0;;0.1;
2025-11-06 11:28:00;0;0;0;403;-1.0;;0.1;
2025-11-06 11:28:10;0;0;0;404;-1.0;;0.1;
2025-11-06 11:28:21;0;0;0;401;-1.0;;0.1;
2025-11-06 11:28:31;0;0;0;404;-1.0;;0.1;
2025-11-06 11:28:41;0;0;0;404;-1.0;;0.1;
2025-11-06 11:28:51;0;0;0;402;-1.0;;0.1;
2025-11-06 11:29:01;0;0;0;401;nan;;0.0;
2025-11-06 11:29:11;0;0;0;400;nan;;0.0;
2025-11-06 11:29:21;0;0;0;403;nan;;0.0;
2025-11-06 11:29:31;0;0;0;400;nan;;0.0;
2025-11-06 11:29:41;0;0;0;403;nan;;0.0;
2025-11-06 11:29:52;0;0;0;401;nan;;0.0;
2025-11-06 11:30:02;0;1;0;403;nan;;0.0;
2025-11-06 11:30:12;0;1;0;401;nan;;0.0;
2025-11-06 11:30:22;0;1;0;400;nan;;0.0;
2025-11-06 11:30:32;0;2;0;404;nan;;0.0;
2025-11-06 11:30:42;0;0;0;401;nan;;0.0;
2025-11-06 11:30:52;0;0;0;403;nan;;0.0;
2025-11-06 11:31:02;0;1;0;401;nan;;0.0;
2025-11-06 11:31:13;0;1;0;400;nan;;0.0;
2025-11-06 11:31:23;0;0;0;401;nan;;0.0;
2025-11-06 11:31:33;0;0;0;400;nan;;0.0;
2025-11-06 11:31:43;0;0;0;403;nan;;0.0;
2025-11-06 11:31:53;1;2;1;402;9.0;;0.1;
2025-11-06 11:32:03;0;1;1;402;4.0;;0.2;
2025-11-06 11:32:13;0;1;1;404;2.33;;0.3;
2025-11-06 11:32:23;0;1;0;403;-1.0;;0.3;
2025-11-06 11:32:33;0;1;0;400;-1.0;;0.3;
2025-11-06 11:32:44;0;0;0;401;-1.0;;0.3;
2025-11-06 11:32:54;0;1;0;401;-1.0;;0.3;
2025-11-06 11:33:04;0;0;0;401;-1.0;;0.3;
2025-11-06 11:33:14;0;1;0;402;-1.0;;0.3;
2025-11-06 11:33:24;0;0;0;403;-1.0;;0.3;
2025-11-06 11:33:34;0;0;0;402;-1.0;;0.2;
2025-11-06 11:33:44;0;0;0;400;-1.0;;0.1;
2025-11-06 11:33:54;0;0;0;402;nan;;0.0;
2025-11-06 11:34:04;0;0;0;402;nan;;0.0;
2025-11-06 11:34:15;0;0;0;403;nan;;0.0;
2025-11-06 11:34:25;0;0;0;404;nan;;0.0;
2025-11-06 11:34:35;0;0;0;400;nan;;0.0;
2025-11-06 11:34:45;0;0;0;403;nan;;0.0;
2025-11-06 11:34:55;0;1;1;400;9.0;;0.1;
2025-11-06 11:35:05;0;0;0;401;-1.0;;0.1;
2025-11-06 11:35:15;0;1;0;401;-1.0;;0.1;
2025-11-06 11:35:25;0;0;0;402;-1.0;;0.1;
2025-11-06 11:35:35;0;0;0;400;-1.0;;0.1;
2025-11-06 11:35:46;0;0;0;401;-1.0;;0.1;
2025-11-06 11:35:56;0;0;0;400;-1.0;;0.1;
2025-11-06 11:36:06;0;0;0;404;-1.0;;0.1;
2025-11-06 11:36:16;0;0;0;402;-1.0;;0.1;
2025-11-06 11:36:26;0;0;0;400;-1.0;;0.1;
2025-11-06 11:36:36;0;0;0;404;nan;;0.0;
2025-11-06 11:36:46;0;0;0;402;nan;;0.0;
2025-11-06 11:36:56;0;1;0;404;nan;;0.0;
2025-11-06 11:37:06;0;1;0;402;nan;;0.0;
2025-11-06 11:37:17;0;1;0;401;nan;;0.0;
2025-11-06 11:37:27;0;1;0;404;nan;;0.0;
2025-11-06 11:37:37;0;2;0;401;nan;;0.0;
2025-11-06 11:37:47;0;0;0;403;nan;;0.0;
2025-11-06 11:37:57;0;0;0;400;nan;;0.0;
2025-11-06 11:38:07;0;0;0;401;nan;;0.0;
2025-11-06 11:38:17;0;0;0;404;nan;;0.0;
2025-11-06 11:38:27;0;0;0;403;nan;;0.0;
2025-11-06 11:38:37;0;1;0;402;nan;;0.0;
2025-11-06 11:38:48;0;0;0;404;nan;;0.0;
2025-11-06 11:38:58;0;0;0;402;nan;;0.0;
2025-11-06 11:39:08;0;0;0;402;nan;;0.0;
2025-11-06 11:39:18;0;0;0;403;nan;;0.0;
2025-11-06 11:39:28;0;0;0;401;nan;;0.0;
2025-11-06 11:39:38;0;1;0;403;nan;;0.0;
2025-11-06 11:39:48;0;0;0;404;nan;;0.0;
2025-11-06 11:39:58;0;0;0;401;nan;;0.0;
2025-11-06 11:40:08;0;1;0;400;nan;;0.0;
2025-11-06 11:40:19;0;0;0;402;nan;;0.0;
2025-11-06 11:40:29;0;1;0;400;nan;;0.0;
2025-11-06 11:40:39;0;1;0;402;nan;;0.0;
2025-11-06 11:40:49;0;1;0;400;nan;;0.0;
2025-11-06 11:40:59;0;1;0;402;nan;;0.0;
2025-11-06 11:41:09;0;0;0;403;nan;;0.0;
2025-11-06 11:41:19;0;1;0;404;nan;;0.0;
2025-11-06 11:41:29;0;1;1;404;9.0;;0.1;
2025-11-06 11:41:39;0;2;1;403;4.0;;0.2;
2025-11-06 11:41:50;0;1;0;400;-1.0;;0.2;
2025-11-06 11:42:00;0;1;0;402;-1.0;;0.2;
2025-11-06 11:42:10;0;1;0;403;-1.0;;0.2;
2025-11-06 11:42:20;0;0;0;404;-1.0;;0.2;
2025-11-06 11:42:30;0;0;0;401;-1.0;;0.2;
2025-11-06 11:42:40;0;0;0;400;-1.0;;0.2;
2025-11-06 11:42:50;0;0;0;400;-1.0;;0.2;
2025-11-06 11:43:00;0;0;0;404;-1.0;;0.2;
2025-11-06 11:43:11;0;0;0;403;-1.0;;0.1;
2025-11-06 11:43:21;0;0;0;400;nan;;0.0;
2025-11-06 11:43:31;0;0;0;404;nan;;0.0;
2025-11-06 11:43:41;0;0;0;402;nan;;0.0;
2025-11-06 11:43:51;0;0;0;402;nan;;0.0;
2025-11-06 11:44:01;0;0;0;402;nan;;0.0;
2025-11-06 11:44:11;0;0;0;402;nan;;0.0;
2025-11-06 11:44:21;0;0;0;403;nan;;0.0;
2025-11-06 11:44:31;0;0;0;402;nan;;0.0;
2025-11-06 11:44:42;0;0;0;401;nan;;0.0;
2025-11-06 11:44:52;0;0;0;403;nan;;0.0;
2025-11-06 11:45:02;0;0;0;400;nan;;0.0;
2025-11-06 11:45:12;0;1;0;404;nan;;0.0;
2025-11-06 11:45:22;0;1;0;403;nan;;0.0;
2025-11-06 11:45:32;0;1;0;403;nan;;0.0;
2025-11-06 11:45:42;0;0;0;400;nan;;0.0;
2025-11-06 11:45:52;0;0;0;404;nan;;0.0;
2025-11-06 11:46:02;0;0;0;401;nan;;0.0;
2025-11-06 11:46:13;0;0;0;404;nan;;0.0;
2025-11-06 11:46:23;0;0;0;400;nan;;0.0;
2025-11-06 11:46:33;0;1;0;402;nan;;0.0;
2025-11-06 11:46:43;0;1;0;404;nan;;0.0;
2025-11-06 11:46:53;0;1;0;403;nan;;0.0;
2025-11-06 11:47:03;0;1;0;406;nan;;0.0;
2025-11-06 11:47:13;0;0;0;402;nan;;0.0;
2025-11-06 11:47:23;0;0;0;403;nan;;0.0;
2025-11-06 11:47:33;0;0;0;407;nan;;0.0;
2025-11-06 11:47:44;0;0;0;407;nan;;0.0;
2025-11-06 11:47:54;0;0;0;407;nan;;0.0;
2025-11-06 11:48:04;0;0;0;407;nan;;0.0;
2025-11-06 11:48:14;0;1;0;411;nan;;0.0;
2025-11-06 11:48:24;0;1;0;417;nan;;0.0;
2025-11-06 11:48:34;0;0;0;407;nan;;0.0;
2025-11-06 11:48:44;0;0;0;405;nan;;0.0;
2025-11-06 11:48:54;0;0;0;406;nan;;0.0;
2025-11-06 11:49:04;0;0;0;404;nan;;0.0;
2025-11-06 11:49:15;0;0;0;404;nan;;0.0;
2025-11-06 11:49:25;0;0;0;406;nan;;0.0;
2025-11-06 11:49:35;0;0;0;407;nan;;0.0;
2025-11-06 11:49:45;0;0;0;407;nan;;0.0;
2025-11-06 11:49:55;0;0;0;407;nan;;0.0;
2025-11-06 11:50:05;0;0;0;408;nan;;0.0;
2025-11-06 11:50:15;0;0;0;404;nan;;0.0;
2025-11-06 11:50:25;0;1;0;406;nan;;0.0;
2025-11-06 11:50:35;0;1;0;407;nan;;0.0;
2025-11-06 11:50:46;0;0;0;406;nan;;0.0;
2025-11-06 11:50:56;0;4;0;403;nan;;0.0;
2025-11-06 11:51:06;0;0;0;402;nan;;0.0;
2025-11-06 11:51:16;0;1;0;404;nan;;0.0;
2025-11-06 11:51:26;0;0;0;406;nan;;0.0;
2025-11-06 11:51:36;0;0;0;403;nan;;0.0;
2025-11-06 11:51:46;0;0;0;405;nan;;0.0;
2025-11-06 11:51:56;0;1;0;406;nan;;0.0;
2025-11-06 11:52:06;0;1;0;407;nan;;0.0;
2025-11-06 11:52:17;0;0;0;407;nan;;0.0;
2025-11-06 11:52:27;0;0;0;408;nan;;0.0;
2025-11-06 11:52:37;0;0;0;408;nan;;0.0;
2025-11-06 11:52:47;0;1;0;411;nan;;0.0;
2025-11-06 11:52:57;0;0;0;416;nan;;0.0;
2025-11-06 11:53:07;0;0;0;418;nan;;0.0;
2025-11-06 11:53:17;0;0;0;434;nan;;0.0;
2025-11-06 11:53:27;0;0;0;431;nan;;0.0;
2025-11-06 11:53:37;0;0;0;441;nan;;0.0;
2025-11-06 11:53:48;0;0;0;447;nan;;0.0;
2025-11-06 11:53:58;0;0;0;460;nan;;0.0;
2025-11-06 11:54:08;0;0;0;457;nan;;0.0;
2025-11-06 11:54:18;0;0;0;464;nan;;0.0;
2025-11-06 11:54:28;0;0;0;461;nan;;0.0;
2025-11-06 11:54:38;0;0;0;457;nan;;0.0;
